k,seed,top_k,project_id,frequency
500,20260748,50,30449481,1
500,20260748,50,334274271,1
500,20260748,50,341631350,1
500,20260748,50,351806852,1
500,20260748,50,358917318,1
500,20260748,50,3786237,1
500,20260748,50,385634291,1
500,20260748,50,388946490,1
500,20260748,50,41986369,1
500,20260748,50,453068084,1
500,20260748,50,480217156,1
500,20260748,50,49876476,1
500,20260748,50,507775,1
500,20260748,50,51905353,1
500,20260748,50,52855516,1
500,20260748,50,5349565,1
500,20260748,50,546206616,1
500,20260748,50,60246359,1
500,20260748,50,619008516,1
500,20260748,50,6358188,1
500,20260748,50,6838921,1
500,20260748,50,6934395,1
500,20260748,50,724712,1
500,20260748,50,75425073,1
500,20260748,50,77385607,1
500,20260748,50,911980,1
500,20260748,50,927442,1
500,20260748,50,9342529,1
500,20260749,10,11225014,1
500,20260749,10,138754790,1
500,20260749,10,16563587,1
500,20260749,10,17165658,1
500,20260749,10,334274271,1
500,20260749,10,358917318,1
500,20260749,10,453068084,1
500,20260749,10,507775,1
500,20260749,10,60246359,1
500,20260749,10,6838921,1
500,20260749,20,11008207,1
500,20260749,20,11225014,1
500,20260749,20,138754790,1
500,20260749,20,156018,1
500,20260749,20,16563587,1
500,20260749,20,166515022,1
500,20260749,20,17165658,1
500,20260749,20,190416463,1
500,20260749,20,197814629,1
500,20260749,20,208728772,1
500,20260749,20,268163609,1
500,20260749,20,334274271,1
500,20260749,20,358917318,1
500,20260749,20,388946490,1
500,20260749,20,41986369,1
500,20260749,20,453068084,1
500,20260749,20,507775,1
500,20260749,20,60246359,1
500,20260749,20,6838921,1
500,20260749,20,6934395,1
500,20260749,50,105944401,1
500,20260749,50,11008207,1
500,20260749,50,11225014,1
500,20260749,50,114619105,1
500,20260749,50,11695619,1
500,20260749,50,130688011,1
500,20260749,50,138754790,1
500,20260749,50,150954997,1
500,20260749,50,156018,1
500,20260749,50,16563587,1
500,20260749,50,166515022,1
500,20260749,50,17165658,1
500,20260749,50,190416463,1
500,20260749,50,197814629,1
500,20260749,50,19961085,1
500,20260749,50,20300177,1
500,20260749,50,20587599,1
500,20260749,50,208728772,1
500,20260749,50,23096959,1
500,20260749,50,23357588,1
500,20260749,50,268163609,1
500,20260749,50,302827809,1
500,20260749,50,30449481,1
500,20260749,50,334274271,1
500,20260749,50,341631350,1
500,20260749,50,351806852,1
500,20260749,50,358917318,1
500,20260749,50,3786237,1
500,20260749,50,385634291,1
500,20260749,50,388946490,1
500,20260749,50,41986369,1
500,20260749,50,422821402,1
500,20260749,50,44781140,1
500,20260749,50,453068084,1
500,20260749,50,480217156,1
500,20260749,50,49876476,1
500,20260749,50,507775,1
500,20260749,50,51905353,1
500,20260749,50,52855516,1
500,20260749,50,546206616,1
500,20260749,50,60246359,1
500,20260749,50,619008516,1
500,20260749,50,6358188,1
500,20260749,50,6838921,1
500,20260749,50,6934395,1
500,20260749,50,75425073,1
500,20260749,50,911980,1
500,20260749,50,927442,1
500,20260749,50,9342529,1
500,20260749,50,95614931,1
500,20260750,10,11225014,1
500,20260750,10,138754790,1
500,20260750,10,156018,1
500,20260750,10,16563587,1
500,20260750,10,166515022,1
500,20260750,10,17165658,1
500,20260750,10,334274271,1
500,20260750,10,453068084,1
500,20260750,10,507775,1
500,20260750,10,60246359,1
500,20260750,20,11225014,1
500,20260750,20,138754790,1
500,20260750,20,156018,1
500,20260750,20,16563587,1
500,20260750,20,166515022,1
500,20260750,20,17165658,1
500,20260750,20,190416463,1
500,20260750,20,197814629,1
500,20260750,20,268163609,1
500,20260750,20,334274271,1
500,20260750,20,358917318,1
500,20260750,20,388946490,1
500,20260750,20,41986369,1
500,20260750,20,453068084,1
500,20260750,20,49876476,1
500,20260750,20,507775,1
500,20260750,20,60246359,1
500,20260750,20,619008516,1
500,20260750,20,6838921,1
500,20260750,20,6934395,1
500,20260750,50,105944401,1
500,20260750,50,11008207,1
500,20260750,50,11225014,1
500,20260750,50,114619105,1
500,20260750,50,130688011,1
500,20260750,50,138754790,1
500,20260750,50,150954997,1
500,20260750,50,156018,1
500,20260750,50,16563587,1
500,20260750,50,166515022,1
500,20260750,50,17165658,1
500,20260750,50,190416463,1
500,20260750,50,197814629,1
500,20260750,50,19961085,1
500,20260750,50,20300177,1
500,20260750,50,20587599,1
500,20260750,50,208728772,1
500,20260750,50,23096959,1
500,20260750,50,23357588,1
500,20260750,50,268163609,1
500,20260750,50,302827809,1
500,20260750,50,334274271,1
500,20260750,50,341631350,1
500,20260750,50,351806852,1
500,20260750,50,357707809,1
500,20260750,50,358917318,1
500,20260750,50,3786237,1
500,20260750,50,385634291,1
500,20260750,50,388946490,1
500,20260750,50,41986369,1
500,20260750,50,453068084,1
500,20260750,50,480217156,1
500,20260750,50,49876476,1
500,20260750,50,507775,1
500,20260750,50,51905353,1
500,20260750,50,52855516,1
500,20260750,50,5349565,1
500,20260750,50,542714,1
500,20260750,50,546206616,1
500,20260750,50,60246359,1
500,20260750,50,619008516,1
500,20260750,50,6358188,1
500,20260750,50,660776503,1
500,20260750,50,6838921,1
500,20260750,50,6934395,1
500,20260750,50,75425073,1
500,20260750,50,911980,1
500,20260750,50,927442,1
500,20260750,50,9342529,1
500,20260750,50,95614931,1
1000,20260731,10,11225014,1
1000,20260731,10,138754790,1
1000,20260731,10,16563587,1
1000,20260731,10,17165658,1
1000,20260731,10,197814629,1
1000,20260731,10,334274271,1
1000,20260731,10,358917318,1
1000,20260731,10,453068084,1
1000,20260731,10,507775,1
1000,20260731,10,60246359,1
1000,20260731,20,11225014,1
1000,20260731,20,138754790,1
1000,20260731,20,156018,1
1000,20260731,20,16563587,1
1000,20260731,20,166515022,1
1000,20260731,20,17165658,1
1000,20260731,20,190416463,1
1000,20260731,20,197814629,1
1000,20260731,20,268163609,1
1000,20260731,20,334274271,1
1000,20260731,20,351806852,1
1000,20260731,20,358917318,1
1000,20260731,20,388946490,1
1000,20260731,20,41986369,1
1000,20260731,20,453068084,1
1000,20260731,20,507775,1
1000,20260731,20,60246359,1
1000,20260731,20,619008516,1
1000,20260731,20,6838921,1
1000,20260731,20,6934395,1
1000,20260731,50,105944401,1
1000,20260731,50,11008207,1
1000,20260731,50,11225014,1
1000,20260731,50,114619105,1
1000,20260731,50,11695619,1
1000,20260731,50,130688011,1
1000,20260731,50,138754790,1
1000,20260731,50,150954997,1
1000,20260731,50,156018,1
1000,20260731,50,16563587,1
1000,20260731,50,166515022,1
1000,20260731,50,17165658,1
1000,20260731,50,190416463,1
1000,20260731,50,197814629,1
1000,20260731,50,198683574,1
1000,20260731,50,19961085,1
1000,20260731,50,20300177,1
1000,20260731,50,20587599,1
1000,20260731,50,208728772,1
1000,20260731,50,23096959,1
1000,20260731,50,23357588,1
1000,20260731,50,268163609,1
1000,20260731,50,302827809,1
1000,20260731,50,30449481,1
1000,20260731,50,334274271,1
1000,20260731,50,341631350,1
1000,20260731,50,351806852,1
1000,20260731,50,357707809,1
1000,20260731,50,358917318,1
1000,20260731,50,3786237,1
1000,20260731,50,385634291,1
1000,20260731,50,388946490,1
1000,20260731,50,41986369,1
1000,20260731,50,422821402,1
1000,20260731,50,453068084,1
1000,20260731,50,480217156,1
1000,20260731,50,49876476,1
1000,20260731,50,507775,1
1000,20260731,50,51905353,1
1000,20260731,50,52855516,1
1000,20260731,50,5349565,1
1000,20260731,50,546206616,1
1000,20260731,50,60246359,1
1000,20260731,50,619008516,1
1000,20260731,50,6358188,1
1000,20260731,50,6838921,1
1000,20260731,50,6934395,1
1000,20260731,50,75425073,1
1000,20260731,50,911980,1
1000,20260731,50,927442,1
1000,20260732,10,11225014,1
1000,20260732,10,138754790,1
1000,20260732,10,16563587,1
1000,20260732,10,166515022,1
1000,20260732,10,17165658,1
1000,20260732,10,334274271,1
1000,20260732,10,358917318,1
1000,20260732,10,453068084,1
1000,20260732,10,60246359,1
1000,20260732,10,6838921,1
1000,20260732,20,11225014,1
1000,20260732,20,138754790,1
1000,20260732,20,156018,1
1000,20260732,20,16563587,1
1000,20260732,20,166515022,1
1000,20260732,20,17165658,1
1000,20260732,20,190416463,1
1000,20260732,20,197814629,1
1000,20260732,20,208728772,1
1000,20260732,20,268163609,1
1000,20260732,20,334274271,1
1000,20260732,20,358917318,1
1000,20260732,20,388946490,1
1000,20260732,20,453068084,1
1000,20260732,20,49876476,1
1000,20260732,20,507775,1
1000,20260732,20,60246359,1
1000,20260732,20,619008516,1
1000,20260732,20,6838921,1
1000,20260732,20,6934395,1
1000,20260732,50,105944401,1
1000,20260732,50,11008207,1
1000,20260732,50,11225014,1
1000,20260732,50,114619105,1
1000,20260732,50,11695619,1
1000,20260732,50,130688011,1
1000,20260732,50,138754790,1
1000,20260732,50,150954997,1
1000,20260732,50,156018,1
1000,20260732,50,16563587,1
1000,20260732,50,166515022,1
1000,20260732,50,17165658,1
1000,20260732,50,190416463,1
1000,20260732,50,197814629,1
1000,20260732,50,19961085,1
1000,20260732,50,20300177,1
1000,20260732,50,208728772,1
1000,20260732,50,23096959,1
1000,20260732,50,23357588,1
1000,20260732,50,268163609,1
1000,20260732,50,302827809,1
1000,20260732,50,334274271,1
1000,20260732,50,341631350,1
1000,20260732,50,351806852,1
1000,20260732,50,357707809,1
1000,20260732,50,358917318,1
1000,20260732,50,3786237,1
1000,20260732,50,385634291,1
1000,20260732,50,388946490,1
1000,20260732,50,41986369,1
1000,20260732,50,422821402,1
1000,20260732,50,453068084,1
1000,20260732,50,480217156,1
1000,20260732,50,49876476,1
1000,20260732,50,507775,1
1000,20260732,50,51905353,1
1000,20260732,50,52855516,1
1000,20260732,50,5349565,1
1000,20260732,50,546206616,1
1000,20260732,50,60246359,1
1000,20260732,50,619008516,1
1000,20260732,50,6358188,1
1000,20260732,50,660776503,1
1000,20260732,50,6838921,1
1000,20260732,50,6934395,1
1000,20260732,50,75425073,1
1000,20260732,50,911980,1
1000,20260732,50,927442,1
1000,20260732,50,9342529,1
1000,20260732,50,99919302,1
1000,20260733,10,11225014,1
1000,20260733,10,138754790,1
1000,20260733,10,16563587,1
1000,20260733,10,166515022,1
1000,20260733,10,17165658,1
1000,20260733,10,334274271,1
1000,20260733,10,358917318,1
1000,20260733,10,453068084,1
1000,20260733,10,507775,1
1000,20260733,10,60246359,1
1000,20260733,20,11225014,1
1000,20260733,20,138754790,1
1000,20260733,20,156018,1
1000,20260733,20,16563587,1
1000,20260733,20,166515022,1
1000,20260733,20,17165658,1
1000,20260733,20,190416463,1
1000,20260733,20,197814629,1
1000,20260733,20,268163609,1
1000,20260733,20,302827809,1
1000,20260733,20,334274271,1
1000,20260733,20,358917318,1
1000,20260733,20,388946490,1
1000,20260733,20,41986369,1
1000,20260733,20,453068084,1
1000,20260733,20,507775,1
1000,20260733,20,60246359,1
1000,20260733,20,619008516,1
1000,20260733,20,6838921,1
1000,20260733,20,6934395,1
1000,20260733,50,105944401,1
1000,20260733,50,11008207,1
1000,20260733,50,11225014,1
1000,20260733,50,114619105,1
1000,20260733,50,130688011,1
1000,20260733,50,138754790,1
1000,20260733,50,150954997,1
1000,20260733,50,156018,1
1000,20260733,50,16563587,1
1000,20260733,50,166515022,1
1000,20260733,50,17165658,1
1000,20260733,50,190416463,1
1000,20260733,50,197814629,1
1000,20260733,50,198683574,1
1000,20260733,50,19961085,1
1000,20260733,50,20300177,1
1000,20260733,50,20587599,1
1000,20260733,50,208728772,1
1000,20260733,50,23096959,1
1000,20260733,50,23357588,1
1000,20260733,50,268163609,1
1000,20260733,50,302827809,1
1000,20260733,50,30449481,1
1000,20260733,50,334274271,1
1000,20260733,50,341631350,1
1000,20260733,50,351806852,1
1000,20260733,50,358917318,1
1000,20260733,50,3786237,1
1000,20260733,50,385634291,1
1000,20260733,50,388946490,1
1000,20260733,50,41986369,1
1000,20260733,50,422821402,1
1000,20260733,50,453068084,1
1000,20260733,50,480217156,1
1000,20260733,50,49876476,1
1000,20260733,50,507775,1
1000,20260733,50,51905353,1
1000,20260733,50,52855516,1
1000,20260733,50,546206616,1
1000,20260733,50,60246359,1
1000,20260733,50,619008516,1
1000,20260733,50,6358188,1
1000,20260733,50,660776503,1
1000,20260733,50,6838921,1
1000,20260733,50,6934395,1
1000,20260733,50,75425073,1
1000,20260733,50,911980,1
1000,20260733,50,927442,1
1000,20260733,50,9342529,1
1000,20260733,50,99919302,1
1000,20260734,10,11225014,1
1000,20260734,10,138754790,1
1000,20260734,10,16563587,1
1000,20260734,10,166515022,1
1000,20260734,10,17165658,1
1000,20260734,10,197814629,1
1000,20260734,10,334274271,1
1000,20260734,10,358917318,1
1000,20260734,10,453068084,1
1000,20260734,10,60246359,1
1000,20260734,20,11225014,1
1000,20260734,20,138754790,1
1000,20260734,20,156018,1
1000,20260734,20,16563587,1
1000,20260734,20,166515022,1
1000,20260734,20,17165658,1
1000,20260734,20,190416463,1
1000,20260734,20,197814629,1
1000,20260734,20,208728772,1
1000,20260734,20,268163609,1
1000,20260734,20,302827809,1
1000,20260734,20,334274271,1
1000,20260734,20,358917318,1
1000,20260734,20,388946490,1
1000,20260734,20,41986369,1
1000,20260734,20,453068084,1
1000,20260734,20,507775,1
1000,20260734,20,60246359,1
1000,20260734,20,6838921,1
1000,20260734,20,6934395,1
1000,20260734,50,105944401,1
1000,20260734,50,11008207,1
1000,20260734,50,11225014,1
1000,20260734,50,114619105,1
1000,20260734,50,11695619,1
1000,20260734,50,130688011,1
1000,20260734,50,138754790,1
1000,20260734,50,150954997,1
1000,20260734,50,156018,1
1000,20260734,50,16563587,1
1000,20260734,50,166515022,1
1000,20260734,50,17165658,1
1000,20260734,50,190416463,1
1000,20260734,50,197814629,1
1000,20260734,50,19961085,1
1000,20260734,50,20300177,1
1000,20260734,50,20587599,1
1000,20260734,50,208728772,1
1000,20260734,50,23096959,1
1000,20260734,50,23357588,1
1000,20260734,50,268163609,1
1000,20260734,50,302827809,1
1000,20260734,50,30449481,1
1000,20260734,50,334274271,1
1000,20260734,50,341631350,1
1000,20260734,50,351806852,1
1000,20260734,50,357707809,1
1000,20260734,50,358917318,1
1000,20260734,50,3786237,1
1000,20260734,50,385634291,1
1000,20260734,50,388946490,1
1000,20260734,50,41986369,1
1000,20260734,50,422821402,1
1000,20260734,50,453068084,1
1000,20260734,50,480217156,1
1000,20260734,50,49876476,1
1000,20260734,50,507775,1
1000,20260734,50,51905353,1
1000,20260734,50,52855516,1
1000,20260734,50,546206616,1
1000,20260734,50,60246359,1
1000,20260734,50,619008516,1
1000,20260734,50,6358188,1
1000,20260734,50,660776503,1
1000,20260734,50,6838921,1
1000,20260734,50,6934395,1
1000,20260734,50,75425073,1
1000,20260734,50,911980,1
1000,20260734,50,927442,1
1000,20260734,50,9342529,1
1000,20260735,10,11225014,1
1000,20260735,10,138754790,1
1000,20260735,10,16563587,1
1000,20260735,10,166515022,1
1000,20260735,10,17165658,1
1000,20260735,10,334274271,1
1000,20260735,10,453068084,1
1000,20260735,10,507775,1
1000,20260735,10,60246359,1
1000,20260735,10,6838921,1
1000,20260735,20,11225014,1
1000,20260735,20,130688011,1
1000,20260735,20,138754790,1
1000,20260735,20,156018,1
1000,20260735,20,16563587,1
1000,20260735,20,166515022,1
1000,20260735,20,17165658,1
1000,20260735,20,190416463,1
1000,20260735,20,197814629,1
1000,20260735,20,268163609,1
1000,20260735,20,302827809,1
1000,20260735,20,334274271,1
1000,20260735,20,358917318,1
1000,20260735,20,388946490,1
1000,20260735,20,41986369,1
1000,20260735,20,453068084,1
1000,20260735,20,507775,1
1000,20260735,20,60246359,1
1000,20260735,20,6838921,1
1000,20260735,20,6934395,1
1000,20260735,50,105944401,1
1000,20260735,50,11008207,1
1000,20260735,50,11225014,1
1000,20260735,50,114619105,1
1000,20260735,50,11695619,1
1000,20260735,50,130688011,1
1000,20260735,50,138754790,1
1000,20260735,50,150954997,1
1000,20260735,50,156018,1
1000,20260735,50,16563587,1
1000,20260735,50,166515022,1
1000,20260735,50,17165658,1
1000,20260735,50,190416463,1
1000,20260735,50,197814629,1
1000,20260735,50,198683574,1
1000,20260735,50,19961085,1
1000,20260735,50,20587599,1
1000,20260735,50,208728772,1
1000,20260735,50,23096959,1
1000,20260735,50,23357588,1
1000,20260735,50,268163609,1
1000,20260735,50,302827809,1
1000,20260735,50,334274271,1
1000,20260735,50,341631350,1
1000,20260735,50,351806852,1
1000,20260735,50,357707809,1
1000,20260735,50,358917318,1
1000,20260735,50,3786237,1
1000,20260735,50,385634291,1
1000,20260735,50,388946490,1
1000,20260735,50,41986369,1
1000,20260735,50,422821402,1
1000,20260735,50,453068084,1
1000,20260735,50,480217156,1
1000,20260735,50,49876476,1
1000,20260735,50,507775,1
1000,20260735,50,510607652,1
1000,20260735,50,51905353,1
1000,20260735,50,52855516,1
1000,20260735,50,5349565,1
1000,20260735,50,546206616,1
1000,20260735,50,60246359,1
1000,20260735,50,619008516,1
1000,20260735,50,6358188,1
1000,20260735,50,660776503,1
1000,20260735,50,6838921,1
1000,20260735,50,6934395,1
1000,20260735,50,75425073,1
1000,20260735,50,927442,1
1000,20260735,50,9342529,1
1000,20260736,10,11225014,1
1000,20260736,10,138754790,1
1000,20260736,10,16563587,1
1000,20260736,10,17165658,1
1000,20260736,10,197814629,1
1000,20260736,10,334274271,1
1000,20260736,10,358917318,1
1000,20260736,10,453068084,1
1000,20260736,10,507775,1
1000,20260736,10,60246359,1
1000,20260736,20,11225014,1
1000,20260736,20,138754790,1
1000,20260736,20,156018,1
1000,20260736,20,16563587,1
1000,20260736,20,166515022,1
1000,20260736,20,17165658,1
1000,20260736,20,190416463,1
1000,20260736,20,197814629,1
1000,20260736,20,268163609,1
1000,20260736,20,302827809,1
1000,20260736,20,334274271,1
1000,20260736,20,351806852,1
1000,20260736,20,358917318,1
1000,20260736,20,388946490,1
1000,20260736,20,41986369,1
1000,20260736,20,453068084,1
1000,20260736,20,507775,1
1000,20260736,20,60246359,1
1000,20260736,20,6838921,1
1000,20260736,20,6934395,1
1000,20260736,50,105944401,1
1000,20260736,50,11008207,1
1000,20260736,50,11225014,1
1000,20260736,50,114619105,1
1000,20260736,50,130688011,1
1000,20260736,50,138754790,1
1000,20260736,50,150954997,1
1000,20260736,50,156018,1
1000,20260736,50,16563587,1
1000,20260736,50,166515022,1
1000,20260736,50,17165658,1
1000,20260736,50,190416463,1
1000,20260736,50,197814629,1
1000,20260736,50,19961085,1
1000,20260736,50,20300177,1
1000,20260736,50,20587599,1
1000,20260736,50,208728772,1
1000,20260736,50,23096959,1
1000,20260736,50,23357588,1
1000,20260736,50,268163609,1
1000,20260736,50,302827809,1
1000,20260736,50,334274271,1
1000,20260736,50,341631350,1
1000,20260736,50,351806852,1
1000,20260736,50,357707809,1
1000,20260736,50,358917318,1
1000,20260736,50,3786237,1
1000,20260736,50,385634291,1
1000,20260736,50,388946490,1
1000,20260736,50,41986369,1
1000,20260736,50,422821402,1
1000,20260736,50,453068084,1
1000,20260736,50,480217156,1
1000,20260736,50,496817075,1
1000,20260736,50,49876476,1
1000,20260736,50,507775,1
1000,20260736,50,510607652,1
1000,20260736,50,51905353,1
1000,20260736,50,52855516,1
1000,20260736,50,546206616,1
1000,20260736,50,60246359,1
1000,20260736,50,619008516,1
1000,20260736,50,6358188,1
1000,20260736,50,660776503,1
1000,20260736,50,6838921,1
1000,20260736,50,6934395,1
1000,20260736,50,75425073,1
1000,20260736,50,911980,1
1000,20260736,50,927442,1
1000,20260736,50,9342529,1
1000,20260737,10,11225014,1
1000,20260737,10,138754790,1
1000,20260737,10,16563587,1
1000,20260737,10,166515022,1
1000,20260737,10,17165658,1
1000,20260737,10,334274271,1
1000,20260737,10,453068084,1
1000,20260737,10,507775,1
1000,20260737,10,60246359,1
1000,20260737,10,6838921,1
1000,20260737,20,11225014,1
1000,20260737,20,138754790,1
1000,20260737,20,156018,1
1000,20260737,20,16563587,1
1000,20260737,20,166515022,1
1000,20260737,20,17165658,1
1000,20260737,20,190416463,1
1000,20260737,20,197814629,1
1000,20260737,20,268163609,1
1000,20260737,20,302827809,1
1000,20260737,20,334274271,1
1000,20260737,20,358917318,1
1000,20260737,20,385634291,1
1000,20260737,20,41986369,1
1000,20260737,20,453068084,1
1000,20260737,20,507775,1
1000,20260737,20,60246359,1
1000,20260737,20,619008516,1
1000,20260737,20,6838921,1
1000,20260737,20,6934395,1
1000,20260737,50,105944401,1
1000,20260737,50,11008207,1
1000,20260737,50,11225014,1
1000,20260737,50,114619105,1
1000,20260737,50,130688011,1
1000,20260737,50,138754790,1
1000,20260737,50,150954997,1
1000,20260737,50,156018,1
1000,20260737,50,16563587,1
1000,20260737,50,166515022,1
1000,20260737,50,17165658,1
1000,20260737,50,190416463,1
1000,20260737,50,197814629,1
1000,20260737,50,198683574,1
1000,20260737,50,19961085,1
1000,20260737,50,20300177,1
1000,20260737,50,20587599,1
1000,20260737,50,208728772,1
1000,20260737,50,23096959,1
1000,20260737,50,23357588,1
1000,20260737,50,268163609,1
1000,20260737,50,302827809,1
1000,20260737,50,30449481,1
1000,20260737,50,334274271,1
1000,20260737,50,351806852,1
1000,20260737,50,357707809,1
1000,20260737,50,358917318,1
1000,20260737,50,3786237,1
1000,20260737,50,385634291,1
1000,20260737,50,388946490,1
1000,20260737,50,41986369,1
1000,20260737,50,422821402,1
1000,20260737,50,453068084,1
1000,20260737,50,480217156,1
1000,20260737,50,49876476,1
1000,20260737,50,507775,1
1000,20260737,50,51905353,1
1000,20260737,50,52855516,1
1000,20260737,50,5349565,1
1000,20260737,50,546206616,1
1000,20260737,50,60246359,1
1000,20260737,50,619008516,1
1000,20260737,50,6358188,1
1000,20260737,50,660776503,1
1000,20260737,50,6838921,1
1000,20260737,50,6934395,1
1000,20260737,50,75425073,1
1000,20260737,50,911980,1
1000,20260737,50,927442,1
1000,20260737,50,9342529,1
1000,20260738,10,11225014,1
1000,20260738,10,138754790,1
1000,20260738,10,16563587,1
1000,20260738,10,17165658,1
1000,20260738,10,197814629,1
1000,20260738,10,334274271,1
1000,20260738,10,358917318,1
1000,20260738,10,453068084,1
1000,20260738,10,507775,1
1000,20260738,10,60246359,1
1000,20260738,20,11225014,1
1000,20260738,20,130688011,1
1000,20260738,20,138754790,1
1000,20260738,20,156018,1
1000,20260738,20,16563587,1
1000,20260738,20,166515022,1
1000,20260738,20,17165658,1
1000,20260738,20,190416463,1
1000,20260738,20,197814629,1
1000,20260738,20,208728772,1
1000,20260738,20,268163609,1
1000,20260738,20,334274271,1
1000,20260738,20,358917318,1
1000,20260738,20,41986369,1
1000,20260738,20,453068084,1
1000,20260738,20,507775,1
1000,20260738,20,60246359,1
1000,20260738,20,619008516,1
1000,20260738,20,6838921,1
1000,20260738,20,6934395,1
1000,20260738,50,105944401,1
1000,20260738,50,11008207,1
1000,20260738,50,11225014,1
1000,20260738,50,114619105,1
1000,20260738,50,130688011,1
1000,20260738,50,138754790,1
1000,20260738,50,150954997,1
1000,20260738,50,156018,1
1000,20260738,50,16563587,1
1000,20260738,50,166515022,1
1000,20260738,50,17165658,1
1000,20260738,50,190416463,1
1000,20260738,50,197814629,1
1000,20260738,50,19961085,1
1000,20260738,50,20300177,1
1000,20260738,50,20587599,1
1000,20260738,50,208728772,1
1000,20260738,50,23096959,1
1000,20260738,50,23357588,1
1000,20260738,50,268163609,1
1000,20260738,50,302827809,1
1000,20260738,50,30449481,1
1000,20260738,50,334274271,1
1000,20260738,50,339993112,1
1000,20260738,50,341631350,1
1000,20260738,50,351806852,1
1000,20260738,50,358917318,1
1000,20260738,50,3786237,1
1000,20260738,50,388946490,1
1000,20260738,50,41986369,1
1000,20260738,50,422821402,1
1000,20260738,50,453068084,1
1000,20260738,50,480217156,1
1000,20260738,50,496817075,1
1000,20260738,50,49876476,1
1000,20260738,50,507775,1
1000,20260738,50,51905353,1
1000,20260738,50,52855516,1
1000,20260738,50,546206616,1
1000,20260738,50,60246359,1
1000,20260738,50,619008516,1
1000,20260738,50,6358188,1
1000,20260738,50,660776503,1
1000,20260738,50,6838921,1
1000,20260738,50,6934395,1
1000,20260738,50,7437073,1
1000,20260738,50,75425073,1
1000,20260738,50,911980,1
1000,20260738,50,927442,1
1000,20260738,50,9342529,1
1000,20260739,10,11225014,1
1000,20260739,10,138754790,1
1000,20260739,10,16563587,1
1000,20260739,10,17165658,1
1000,20260739,10,334274271,1
1000,20260739,10,358917318,1
1000,20260739,10,453068084,1
1000,20260739,10,507775,1
1000,20260739,10,60246359,1
1000,20260739,10,6838921,1
1000,20260739,20,11225014,1
1000,20260739,20,130688011,1
1000,20260739,20,138754790,1
1000,20260739,20,156018,1
1000,20260739,20,16563587,1
1000,20260739,20,166515022,1
1000,20260739,20,17165658,1
1000,20260739,20,190416463,1
1000,20260739,20,197814629,1
1000,20260739,20,208728772,1
1000,20260739,20,268163609,1
1000,20260739,20,334274271,1
1000,20260739,20,358917318,1
1000,20260739,20,41986369,1
1000,20260739,20,453068084,1
1000,20260739,20,49876476,1
1000,20260739,20,507775,1
1000,20260739,20,60246359,1
1000,20260739,20,6838921,1
1000,20260739,20,6934395,1
1000,20260739,50,105944401,1
1000,20260739,50,11008207,1
1000,20260739,50,11225014,1
1000,20260739,50,114619105,1
1000,20260739,50,130688011,1
1000,20260739,50,138754790,1
1000,20260739,50,150954997,1
1000,20260739,50,156018,1
1000,20260739,50,16563587,1
1000,20260739,50,166515022,1
1000,20260739,50,17165658,1
1000,20260739,50,190416463,1
1000,20260739,50,197814629,1
1000,20260739,50,198683574,1
1000,20260739,50,19961085,1
1000,20260739,50,20300177,1
1000,20260739,50,20587599,1
1000,20260739,50,208728772,1
1000,20260739,50,23096959,1
1000,20260739,50,23357588,1
1000,20260739,50,268163609,1
1000,20260739,50,302827809,1
1000,20260739,50,30449481,1
1000,20260739,50,334274271,1
1000,20260739,50,341631350,1
1000,20260739,50,351806852,1
1000,20260739,50,358917318,1
1000,20260739,50,3786237,1
1000,20260739,50,385634291,1
1000,20260739,50,388946490,1
1000,20260739,50,41986369,1
1000,20260739,50,422821402,1
1000,20260739,50,453068084,1
1000,20260739,50,480217156,1
1000,20260739,50,49876476,1
1000,20260739,50,507775,1
1000,20260739,50,51905353,1
1000,20260739,50,52855516,1
1000,20260739,50,546206616,1
1000,20260739,50,60246359,1
1000,20260739,50,619008516,1
1000,20260739,50,6358188,1
1000,20260739,50,660776503,1
1000,20260739,50,6838921,1
1000,20260739,50,6934395,1
1000,20260739,50,75425073,1
1000,20260739,50,911980,1
1000,20260739,50,927442,1
1000,20260739,50,9342529,1
1000,20260739,50,99919302,1
1000,20260740,10,11225014,1
1000,20260740,10,138754790,1
1000,20260740,10,16563587,1
1000,20260740,10,17165658,1
1000,20260740,10,268163609,1
1000,20260740,10,334274271,1
1000,20260740,10,453068084,1
1000,20260740,10,507775,1
1000,20260740,10,60246359,1
1000,20260740,10,6838921,1
1000,20260740,20,11225014,1
1000,20260740,20,130688011,1
1000,20260740,20,138754790,1
1000,20260740,20,156018,1
1000,20260740,20,16563587,1
1000,20260740,20,166515022,1
1000,20260740,20,17165658,1
1000,20260740,20,190416463,1
1000,20260740,20,197814629,1
1000,20260740,20,268163609,1
1000,20260740,20,334274271,1
1000,20260740,20,351806852,1
1000,20260740,20,358917318,1
1000,20260740,20,41986369,1
1000,20260740,20,453068084,1
1000,20260740,20,49876476,1
1000,20260740,20,507775,1
1000,20260740,20,60246359,1
1000,20260740,20,6838921,1
1000,20260740,20,6934395,1
1000,20260740,50,105944401,1
1000,20260740,50,11008207,1
1000,20260740,50,11225014,1
1000,20260740,50,114619105,1
1000,20260740,50,11695619,1
1000,20260740,50,130688011,1
1000,20260740,50,138754790,1
1000,20260740,50,150954997,1
1000,20260740,50,156018,1
1000,20260740,50,16563587,1
1000,20260740,50,166515022,1
1000,20260740,50,17165658,1
